Text,Sentiment,Emotion
'Αλλά προφανώς πιστεύετε ότι ο βιασμός είναι σαν να λέμε απλά έπεσα καθώς έτρεχα',NEGATIVE,ANGER
'Δεν έχω σταματήσει όσο καιρό είμαι στην Ελλάδα να τρομοκρατούμε και να βομβαρδίζομαι από τις ειδήσεις',NEGATIVE,FEAR
'Τώρα τώρα θα πάρω τηλέφωνο τις MeToo να σε τιμωρήσουν',NEGATIVE,ANGER
'Για την άλλη που τον έπαιρνε…κουβέντα',NEGATIVE,ANGER
'Ξεκίνησε κλινικός ψυχολόγος που προήγαγε την ατομική εξέλιξη για να έρθει μετέπειτα να σερβίρει τα πιο πάνω',NEGATIVE,DISGUST
'Η κακοποίηση ο βιασμός ή η παρενόχληση δε μπαίνουν σε σύγκριση',NEGATIVE,ANGER
'ωστόσο στη συνέχεια εκείνος έκανε δεσμό με μια Ιταλίδα',NEGATIVE,DISGUST
'Αν τραγουδάει τράπ για άντρακλες και εύκολες γυναίκες ο γιός είναι εντάξει ή συμφωνεί με ότι ακούει στα πρωινά',NEGATIVE,ANGER
'Πιο μεγάλη απάτη από το κίνημα αυτό δεν υπήρξε ποτέ στην ιστορία της ανθρωπότητας',NEGATIVE,ANGER
'για αυτό να λές ευχαριστώ που σε προστάτεψαν κάποιοι',NEGATIVE,ANGER
'Ευαίσθητες μάνα και κόρη στην Γερμανία προσκάλεσαν επενδυτή από το Αφγανιστάν στο σπίτι τους',NEUTRAL,SURPRISE
'Δεν κάνουμε πίσω','NEGATIVE ',ANGER
'Και αυτό το τέρας',NEGATIVE,ANGER
'φροντίζοντας να γεμίζει τα παράπονα του θύματος με απαντήσεις που βολεύουν και στηρίζουν τον κακοποιητή',NEGATIVE,ANGER
'Ήρεμα θα το γυρίσετε μην βιάζεστε',NEGATIVE,ANGER
'θα ήθελα να σας παρακαλέσω να τον τσακώσεται τώρα κιόλας από το σβέρκο και να οδηγηθεί στην δικαιοσύνη',NEGATIVE,ANGER
'Το MeToo  δεν σας αρέσει',NEGATIVE,ANGER
'Κανείς ποτέ δεν χτύπησε από αγάπη',NEGATIVE,SADNESS
'το μέτρημα το έχουμε χάσει',NEGATIVE,SADNESS
'Θέλω μια γυναίκα που να μην μιλάει',NEGATIVE,ANGER
'Παρά πολλά όμως και πολλούς θύτες που πρέπει να δικαστούν επίσης',NEGATIVE,ANGER
'Στη Ρόδο συνελήφθη 23χρονος για βιασμό 20χρονης στο Φαληράκι',NEGATIVE,FEAR
'Κράζει το metoo και έχει και κόρη ο βλάξ',NEGATIVE,ANGER
'Ή είστε με τα θύματα ή όχι',NEGATIVE,ANGER
'Αλλά αυτό δεν γίνεται πάντα',NEGATIVE,SADNESS
'Το λέω αυτό γιατί ας μην κρυβόμαστε υπάρχει πάντα κάποια επιλεκτική ευαισθησία και από δεξιούς και από αριστερούς ανάλογα με το ποιος είναι ο θύτης και το θύμα',NEGATIVE,ANGER
'Και αυτά είναι τα περιστατικά τα οποία οι γυναίκες έχουν αναφέρει με κάποιον τρόπο (σε κάποιο φορέα στήριξης ή στην αστυνομία)',NEGATIVE,SADNESS
'Το metoo είναι μόνο για τους καλλιτέχνες?',NEGATIVE,ANGER
'Κανείς δεν κατάλαβε πάλι τίποτα',NEGATIVE,ANGER
'Το Ευρωπαϊκό Δικαστήριο αποδέχεται πως υπάρχει νομικό ζήτημα και επαρκής αιτιολόγηση εκ μέρους της Γεωργίας Μπίκα για όσα καταγγέλει',NEUTRAL,NO-EMOTION
'Αν η φάση δεν εχει μέσα ΝΔ και ΠΑΣΟΚ τότε τα metoo οι διαδηλώσεις  τα πανό η προστασία του θύματος πάνε περίπατο',NEGATIVE,ANGER
'Κοιτάμε το δέντρο και έχουμε χάσει το δάσος',NEGATIVE,SADNESS
'Δεν ξανασχολούμαι',NEGATIVE,ANGER
'Απόδειξη οι φασίστες που απειλούν με σεξουαλική βία',NEGATIVE,ANGER
'Αν δεν το κάνουν είναι απλά υποκριτές και σιχάματα',NEGATIVE,DISGUST
'Αν δεν ξέρετε τι είναι τραύμα ΔΕΝ ΧΡΗΣΙΜΟΠΟΙΕΙΤΕ ΤΗ ΛΕΞΗ ΣΕ ΠΟΛΙΤΙΚΟ ΕΠΙΧΕΙΡΗΜΑ',NEGATIVE,ANGER
'Αυτό είναι body shaming',NEGATIVE,ANGER
'Αν αναρωτιέστε ακόμα γιατί χρειαζόμαστε το MeToo και τον φεμινισμό την απάντηση θα την βρείτε στην πορεία που έγινε χθές το βράδυ στο Σύνταγμα',NEGATIVE,ANGER
'Καλησπέρα στο metoo στους φεμιναζι στους Ισλαμοφασίστες και στα λοιπά υποκριτικά αλληλέγγυα ισλαμολάγνα μουνόπανα που υποστηρίζουν παιδεραστές',NEGATIVE,ANGER
'όχι σαν άλλες',NEGATIVE,ANGER
'ενώ τάχα επαγρυπνούμε',NEGATIVE,ANGER
'Είναι ότι χρησιμοποιείται για να επιβληθεί (και σε μεγάλο βαθμό το έχει καταφέρει) ένας νέος δυστοπικός κόσμος που ελέγχει πολιτικούς κυβερνήσεις και ανθρώπους σε θέσεις κλειδιά',NEGATIVE,ANGER
'Πώς το εξηγεί αυτό η επιστήμη;',NEGATIVE,SURPRISE
'Όλοι έπεσαν από τα σύννεφα',NEGATIVE,SURPRISE
'Η επόμενη γενιά ανδρών δεν φαίνεται πολύ διαφορετική',NEGATIVE,SADNESS
'Το πρόβλημα δεν είναι στην εξιχνίαση',NEGATIVE,ANGER
'Ποια επιλογή;🤬🤬🤬🤬🤬🤬🤬',NEGATIVE,ANGER
'δηλαδή η κυοφορία δημιουργεί τεκμήριο ότι το παιδί είναι δικό του/της',NEGATIVE,ANGER
'Αθώος οπότε οι εναντίον του κατηγορίες ή ήταν εκβιασμός ή είχαν σκοπό να πλήξουν την καριέρα του',NEGATIVE,ANGER
'Εάν έλεγε ο Λιάγκας τέτοια όλοι θα τον καταδίκαζαν και θα είχαμε χάσταγκς',NEGATIVE,ANGER
'Δεν θέλω ούτε να φανταστώ το τι γίνεται στο σπίτι με την Έφη',NEGATIVE,ANGER
'Όταν έχει να κάνει με λαθρομετανάστες το metoo σιωπά',NEGATIVE,ANGER
Σίχαμα,NEGATIVE,DISGUST
'Ο κακοποιητής και δολοφόνος παραμένει κακοποιητής και δολοφόνος',NEGATIVE,ANGER
'Θα πρέπει όμως και αυτός να καταλάβει πόσο λάθος ήταν τόσο καιρό και τι ακριβώς στήριζε',NEGATIVE,ANGER
'Μούγκα οι φεμινίστριες και υπέρμαχες του metoo για τα σεξιστικά σχόλια στη Φαίη',NEGATIVE,ANGER
'Μας λένε ότι το να χτυπάνε γυναίκες δεν είναι έγκλημα',NEGATIVE,ANGER
'η ανακοίνωση προσωπικών ιστοριών στο διαδίκτυο είναι ύστατη λύση και όχι χωρίς κινδύνους',NEGATIVE,ANGER
'Στου Σύριζα όχι',NEGATIVE,ANGER
'Εύη Δρούτσα είπε τα τέρατα για το metoo και τα θύματα',NEGATIVE,ANGER
'Και εκείνες και την πατριαρχεία τρομάρα σου',NEGATIVE,ANGER
'Πόσο βλήματα είστε εσείς που ανεβάζετε τη φωτογραφία της κοπέλας;',NEGATIVE,ANGER
'Μαρτύριο ετών',NEGATIVE,SADNESS
'Ντροπή σου',NEGATIVE,DISGUST
'Όσοι αναρωτιούνται που είμαστε οι φεμινίστριες',NEGATIVE,ANGER
'Όταν εν έτει 2023 υπονοείς πως βιάζεσαι κα δολοφονείσαι επειδή ήσουνενοικιάσιμηπήγαινες γυρεύονταςψαχνόσουν και άλλα τέτοια εμετικά σχολια;',NEGATIVE,ANGER
'Πάντως είναι πολύ περίεργο που κάποιες κόντεψαν να κάψουν τα σουτιέν τους λόγω:ΦιλιππίδηΚιμούληΧαικάλη κτλ και τώρα λόγω μορφονιού Γεωργούλη σχεδόν οι μισές metoo έγιναν σαν τους θύτες τους',NEGATIVE,ANGER
'Αυτή η δύστυχη γυναίκα αντικείμενο κακοποίησης και στυγνής εκμετάλλευσης και αυτοί χαμογελούν ικανοποιημένοι',NEGATIVE,SADNESS
'τι τους έκανες;',NEGATIVE,ANGER
'Αυτά αν τα έλεγε άλλος δεν θα άφηνε το MeToo',NEGATIVE,ANGER
'αν θέλουν να καταγγείλουν τον βιαστή τους και να ξαναβιαστούν από την ελληνική δικαιοσύνη',NEGATIVE,ANGER
'Την κάνετε διάσημη;',NEGATIVE,ANGER
'Αυτό το σχίσμα σάπισε την γυναίκα του στο ξύλο και άλλοι ασχολούνται αν είναι δεξιός ή αριστερός',NEGATIVE,ANGER
Τραγικό,NEGATIVE,ANGER
'Ο νόμος πρέπει να προστατεύσει',NEGATIVE,ANGER
'Πάλι δεν βολεύει το πρόγραμμα επειδή φυλάνε Θερμοπύλες με τον Λεωνίδα;',NEGATIVE,ANGER
'14η γυναικοκτονία για το 2023 σύμφωνα με τα δημοσιευμένα στοιχεία',NEGATIVE,ANGER
'Ο βιασμός έλαβε τόπο το 1995',NEGATIVE,SADNESS
'Το MeToo ασχολείται μόνο αν πρόκειται για βίντεο που απεικονίζει πως να φορέσεις hijab και μπούρκα',NEGATIVE,ANGER
'Η ευθύνη είναι ΟΛΗ του κόμματος',NEGATIVE,ANGER
'Τόσο απλό',NEUTRAL,NO-EMOTION
'Διότι δεν επιτρέπεται κύριοι να σουλατσάρει όποτε θέλει η κάθε βρόμα',NEGATIVE,ANGER
'Φιλιππίδη ΨΟΦΑ',NEGATIVE,ANGER
'Δεν έκανε απλά μια μαλακία είναι βιαστής',NEGATIVE,ANGER
'Η ΠΡΩΤΟΦΑΝΗΣ ΑΠΑΡΑΔΕΚΤΗ ΣΤΑΣΗ ΤΗΣ ΚΑΘΗΓΗΤΡΙΑΣ ΑΦΟΡΑ ΜΙΣΑΝΔΡΙΚΗ ΚΑΙ ΣΕΞΙΣΤΙΚΗ ΣΥΜΠΕΡΙΦΟΡΑ ΣΕ ΟΡΙΑ ΠΟΥ ΠΡΕΠΕΙ ΝΑ ΕΞΕΤΑΣΤΟΥΝ ΑΠΟ ΦΟΡΕΙΣ ΚΑΙ ΔΙΚΑΣΤΙΚΕΣ ΑΡΧΕΣ',NEGATIVE,ANGER
'Ο Χίτλερ ήταν γατάκι μπροστά στους μουσουλμάνους',NEGATIVE,ANGER
'ο πόνος',NEGATIVE,ANGER
'Οι άντρες δεν θα μπορέσουν ποτέ να καταλάβουν τον φόβο που νιώθουμε όταν περπατάμε μόνες μας στο δρόμο',NEGATIVE,FEAR
'Τίποτα αριστεροί και MeToo θα βγούνε να φωνάξουν ή δεν μπορούνε λόγο εορτών;',NEGATIVE,ANGER
'εννοείται πως θα διαχωρίσω',NEGATIVE,ANGER
'Οι μισές και παραπάνω καταγγελίες είναι ψεύτικες αλλά οκ',NEGATIVE,ANGER
'Γιατί η Θεοφανώ είναι άνθρωπος όχι κτήμα',NEGATIVE,ANGER
'Παρεξηγήθηκες που ΚΡΑΞΑΜΕ τους δικούς σου του MeToo ντε',NEGATIVE,ANGER
'Αποκάλεσα τη γυναίκα μου με το μικρό της όνομα και με είπε σεξιστή',NEGATIVE,DISGUST
'Δεν αντέχεστε άλλο',NEGATIVE,ANGER
'Φυσικά η παραπάνω χρήση υποδηλώνει τη βαθιά και διαχρονική σύνδεση μεταξύ σέξ και εξουσίας',NEGATIVE,ANGER
'Άλλωστε μετά την καταγγελία Γεωργούλη το metoo εξασθένησε για ένα περίεργο λόγο',NEGATIVE,ANGER
'Ωραία μηνύματα',NEGATIVE,ANGER
'Και όταν σκοτώνονται άντρες από τις γυναίκες τους ή τους καίνε ζωντανούς (στην Ελλάδα) ή ζητάνε λεφτά για να μην τους βγάλουν γυμνές φωτογραφίες',NEGATIVE,ANGER
