Αν δεν την είχε δείρει ούτε στο νοσοκομείο θα ήταν που συνεπάγεται ότι δεν θα πάθαινε και ποτέ από τη λοίμωξη,NEGATIVE,SADNESS
Εκτός απο την φυλάκιση του βάλτε τον μαλάκα να πληρώσει και όλα τα έξοδα που έγιναν για την περίθαλψη της δολοφονημένης,NEGATIVE,ANGER
Το περίφημο φιλί του προέδρου του Ισπανικού ποδοσφαίρου στην Τζένη Ερμόζο έχει λάβει διαστάσεις MeToo με τη χώρα να χωρίζεται σε «στρατόπεδα»,NEGATIVE,SURPRISE
"Έχουν μάθει από παιδιά να έχουν στόχο τον πρωταθλητισμό
μεγαλώνοντας ανταγωνιστικά και υπάκουα από το σπίτι",NEGATIVE,ANGER
"Το 2020 φάνηκε η κορυφή του παγόβουνου και στην Ελλάδα,
με τις αποκαλύψεις των συνθηκών σε διάφορα αθλήματα",NEGATIVE,SADNESS
Αν δείτε το βίντεο ο ενθουσιασμός του δεν είναι και τόσο αθώος και προς τις άλλες παίκτριες,NEGATIVE,ANGER
Δείτε πως τις συγχαίρουν οι άλλοι (άντρες και γυναίκες) και πως αυτός,NEGATIVE,ANGER
Την φίλησε παρά την θέληση της on camera,NEGATIVE,ANGER
το κατήγγειλε,NEGATIVE,ANGER
"και η Ισπανική Ποδοσφαιρική Ομοσπονδία λέει ότι θα κινηθεί νομικά για τα σχόλια της Jenni Hermoso σχετικά με τον πρόεδρό της Luis Rubiales, υποστηρίζοντας ότι λέει ψέματα ότι δεν είναι συναινετικό",NEGATIVE,ANGER
Τα σχόλια στα τουιτ μου είναι η απόδειξη πως η υποκρισία περισσεύει,NEGATIVE,ANGER
Οι αριστεροί προοδευτικοί που μάχονται για τα ανθρώπινα δικαιώματα και σηκώνουν το metoo χρησιμοποιούν λεξιλόγιο με ύβρεις και μόνιμα σεξιστικό concept,NEGATIVE,ANGER
οι ακροδεξιοί που μάχονται για τον Ελληνισμό  και το δημοκρατικό έθνος μοιράζουν ψόφους και οι υπόλοιποι ψεκ γράφουν ψεκασμένες αρλούμπες,NEGATIVE,ANGER
Ποιος δουλεύει ποιον;,NEGATIVE,ANGER
Δείτε το ντοκιμαντέρ του Netflix,NEUTRAL,NO-EMOTION
θα καταλάβετε τι σημαίνει αηδία και τι εργαλειοποίηση ενός κινήματος,NEGATIVE,DISGUST
Αυτό του MeToo,NEUTRAL,NO-EMOTION
Ειλικρινά η μόνη μου διέξοδος απο τον εκνευρισμό που μου δημιουργεί η θέαση της παράστασης που δίνει η Χέρντ είναι ότι ο Ντέπ ξέρω πως δικαιώθηκε,NEGATIVE,ANGER
ΣΚΛΑΒΟΠΑΖΑΡΑ ΓΥΝΑΙΚΩΝ,NEGATIVE,ANGER
Αφρική που αλλού,NEGATIVE,DISGUST
Μαύροι που πουλάνε γυναίκες σε όποιον δώσει τα περισσότερα,NEGATIVE,DISGUST
ΠΟΥ ΕΙΝΑΙ ΟΙ ΜETOO ΡΕ,NEGATIVE,ANGER
"Και πού να δείτε τι αδικίες γίνονται για να ικανοποιηθεί το ""κοινό περί δικαίου αίσθημα"" όσων υποστηρίζουν το κίνημα metoo",NEGATIVE,ANGER
Αυτό ντε που άργησε αλλά επιτέλους έφτασε και στην Ευρώπη,NEGATIVE,ANGER
ναι αυτό,NEUTRAL,NO-EMOTION
Τι διάολο περονόσπορος έπεσε;,NEGATIVE,SURPRISE
Διαστάσεις επιδημίας έχει πάρει ο βιασμός,NEGATIVE,DISGUST
κάθε μέρα μια γυναίκα βιάζεται από έναν ή και περισσότερους,NEGATIVE,DISGUST
Φρίκη,NEGATIVE,DISGUST
Μωρέ μαλάκες τι κάνετε;,NEGATIVE,ANGER
Τι πίνετε;,NEGATIVE,ANGER
Από τι πάσχετε;,NEGATIVE,ANGER
Τραβάτε σε ειδικό να σας κατευνάσει τα ένστικτα,NEGATIVE,ANGER
τι σας φταίνε οι γυναικες του κόσμου,NEGATIVE,ANGER
Μένει να το δούμε αλλά είναι ένα πολύ καλό νέο,POSITIVE,JOY
Ο κακοποιητής Ρουμπιάλες αναμένεται να παραιτηθεί αύριο,NEGATIVE,ANGER
Στον αγύριστο,NEGATIVE,ANGER
Η Ισπανική ομάδα ποδοσφαίρου καταγγέλλει συνεχείς παρενοχλήσεις από τον πρόεδρο,NEGATIVE,ANGER
Αλγερινοί βίασαν Αγγλίδα τουρίστρια στην Ισπανία,NEGATIVE,ANGER
Που είναι το κίνημα MeToo να καταδικάσει;,NEGATIVE,ANGER
Το ηθικό δίδαγμα του νήματος είναι ότι αν υπάρχει οποιαδήποτε δυνατότητα σε κάποιες περιοχές να περπατάμε οι γυναίκες με σχετική ασφάλεια είναι επειδή κάποιες άλλες πριν αμύνθηκαν,NEGATIVE,SADNESS
Δεν καταδίκασαν τη βία από όπου και αν προερχόταν,NEGATIVE,ANGER
"Το παρακάτω θρεντ αυτοί που πρέπει να κάτσουν οπωσδήποτε να το διαβάσουν είναι όσοι ""ξεπλένουν"" καταστάσεις",NEGATIVE,ANGER
Να το διαβάσουν πολλές φορές μπας και γίνει κάποιο θαύμα και σταματήσουν το victim blaming,NEGATIVE,ANGER
Όχι δεν είναι η γνώμη της Όλγας ούτε η δική μου,NEGATIVE,ANGER
ούτε κάποια συγκεκριμένη γνώμη συγκεκριμένων ανθρώπων,NEGATIVE,ANGER
Είναι πραγματικά δεδομένα,NEUTRAL,NO-EMOTION
Όπως το 1+1=2,NEUTRAL,NO-EMOTION
Άλλο να είσαι παρατηρητής και άλλο να το βιώνεις,NEGATIVE,SADNESS
Εντελώς διαφορετική ψυχολογία και σκεπτικό και αυτό είναι αποδεδειγμένο ότι και να λέτε,NEGATIVE,ANGER
Να συμπληρώσω ότι μέρος της κακοποίησης είναι η συνεχής κακολόγηση του θύματος από το θύτη στο κοινό περιβάλλον,NEGATIVE,ANGER
"Δεν αρχίζει όταν το θύμα ξεκινά να αντιστέκεται αλλά πιο νωρίς ""έχει θέματα, δεν περνάω καλά""",NEGATIVE,ANGER
Επίσης δείτε για DARVO,NEUTRAL,NO-EMOTION
Ευθεία απειλή στην Ιόλη επειδή καταγγέλλει συστηματικά εδώ και μήνες ψευδώνυμο ακάουντ που εξαπατά τους χρήστες του Τουίτερ,NEGATIVE,FEAR
"ΑΠΟΜΟΝΩΣΤΕ ΤΗ ΣΥΜΜΟΡΙΑ  
ΚΑΤΑΓΓΕΙΛΤΕ ΤΟΥΣ ΣΤΙΣ ΑΡΧΕΣ",NEGATIVE,ANGER
ΚΑΝΤΕ ΡΙΠΟΡΤ ΣΤΟΝ ΣΥΜΜOPΙΤΗ ΚAKOΠΟΙΗΤΗ,NEGATIVE,ANGER
Φυσικά η παραπάνω χρήση υποδηλώνει τη βαθιά και διαχρονική σύνδεση μεταξύ σέξ και εξουσίας,NEGATIVE,ANGER
όμως θεωρώ τεράστια υποκρισία σε εποχές metoo κτλ,NEGATIVE,ANGER
"να συνεχίζουμε με την πρακτική μας να νοηματοδοτούμε λέξεις με την ίδια ""ταμπέλα"" των κοινωνιών του 50' 60'",NEGATIVE,ANGER
"ενώ τάχα ""επαγρυπνούμε""",NEGATIVE,ANGER
Στην Αγγλία έχει γίνει τεράστιο θέμα η πιθανή επιστροφή του Μέισον Γκρίνγουντ στη Γιουνάιτεντ,NEGATIVE,ANGER
"Για όσους δε γνωρίζουν, ο παίχτης είχε κατηγορηθεί από την κοπέλα του για ξυλοδαρμό και βιασμό",NEGATIVE,ANGER
"Οι αποδείξεις πολλές εναντίον του, φωτογραφίες, ηχητικό",NEGATIVE,ANGER
Δεν πειράζει παιδιά μάθετε τις κόρες σας να είναι εξαρτημένες από εσάς τους γονείς τους και μετά από τους άντρες τους,NEGATIVE,ANGER
Πολύ φεμινιστική και MeToo συμπεριφορά και για να μην ξεχνιόμαστε κάτω η πατριαρχία έτσι;,NEGATIVE,ANGER
"Όταν οι κόρες σας, δεν είναι οικονομικά ανεξάρτητες αλλά θέλουν να βγουν από έναν γάμο που δεν λειτουργεί ανοίξτε τις τσέπες και τις πόρτες σας και δεχτείτε τις πίσω",NEGATIVE,SADNESS
Μη περιμένετε να σας τις φέρουν τέσσερις,NEGATIVE,ANGER
Τη βίασε ο 18χρονος αλλοδαπός την έδειρε και στη συνέχεια της έβαλε σκουπόξυλο στο πρωκτό προκαλώντας της ρήξη παχεος εντέρου,NEGATIVE,ANGER
Δεν θα γράψει τίποτα για αυτή ούτε ο Ιάσωνας,NEGATIVE,ANGER
ούτε ο Κανέκος,NEGATIVE,ANGER
ούτε οι metoo,NEGATIVE,ANGER
ούτε κανένας ψευτοπροοδευτικός θολοκουλτουριάρης,NEGATIVE,ANGER
"Μάλιστα, ο αρθρογράφος πολύ σωστά συνδέει την άυξηση των καταγγελιών με το κίνημα Metoo",NEGATIVE,SADNESS
"Επίσης, μαθαίνουμε ότι η συντριπτική πλειοψηφία των καταγγελιών γίνονται σε στελέχη ανώτερων θέσεων εντός των επιχειρήσεων",NEGATIVE,ANGER
"Ότι κάποιοι έχουν βάλει ίσα και όμοια το ότι η Σούπερ Κική πήρε ναρκωτικά πήγε φυλακή
δεν ξέρει από τέχνη",NEGATIVE,ANGER
με το ότι έκανε εκτρώσεις να το προσέξετε λίγο,NEGATIVE,ANGER
Ενώ ήταν ανήλικη,NEGATIVE,ANGER
Αλλά αντί να μιλάμε για τη MeToo διάσταση του θέματος κράζετε για ένα ΔΙΚΑΙΩΜΑ όλων,NEGATIVE,ANGER
Μετά το metoo όποια γυναίκα λογομαχεί με έναν άντρα του πετά και ένα «φαλλοκράτης» και τον βγάζει Κ.Ο,NEGATIVE,ANGER
"Την καλησπέρα μας στην γυναίκα που δεν γύρισε το μάγουλο από την άλλη
όπως λένε οι τραγόπαπες αλλά θα κινηθεί νομικά",POSITIVE,JOY
ο φόβος σιγά σιγά αλλάζει πλευρά,POSITIVE,JOY
Το ότι το νομοθετικό πλαίσιο για την παρένθετη μητρότητα είναι προβληματικό το ξέρουμε,NEGATIVE,ANGER
αλλιώς δεν θα βλέπαμε αυτά τα κοινωνικά και νομικά χαϊρια σήμερα,NEGATIVE,ANGER
Ενοχλεί η ιδέα ότι η κυοφορία είναι μέρος της βιολογικής γονεϊκότητας,NEGATIVE,ANGER
Δεν αλλάζει αυτό ακόμη και αν κυοφορεί άνδρας,NEGATIVE,ANGER
δηλαδή η κυοφορία δημιουργεί τεκμήριο ότι το παιδί είναι δικό του/της,NEGATIVE,ANGER
Γιατί ότι γενετικό υλικό και να έχει χωρίς κυοφορία παιδί δεν υπάρχει,NEGATIVE,ANGER
Βλέπω ότι κάποιοι στο τουίτερ από άγνοια ή με άλλα κίνητρα προσπαθούν να ενημερώσουν λάθος ενώ υπάρχει νομικό τεκμήριο μητρότητας για την γυναίκα που κυοφορεί και γεννάει ένα παιδί,NEGATIVE,SADNESS
Βλέποντας 50αρες να ειρωνεύονται το metoo και να το βάζουν στην ίδια εξίσωση με την Αριστερά,NEGATIVE,ANGER
καταλαβαίνουμε όλοι νομίζω τι ρόλο έχει παίξει η προπαγάνδα στα άδεια κεφάλια των δεξιών,NEGATIVE,ANGER
άλλη μια ωραία μέρα που αποδεικνύεται ότι σεξισταριά και φασίστες είναι κύκλοι ομόκεντροι και δεν τους λείπουν γνώσεις ως εξήγηση για το ότι έχουν τέτοια ιδεολογία,NEGATIVE,ANGER
απλά γουστάρουν προνόμιο και θα επικαλεστούν ότι μπορούν και δεν μπορούν για να το διατηρήσουν,NEGATIVE,ANGER
Ο νόμος είναι ταξικός,NEGATIVE,ANGER
"Αν είσαι ευκατάστατη γυναίκα, παίρνεις ωάριο από άλλη γυναίκα",NEGATIVE,ANGER
"κυοφορείς, το παιδί είναι ""δικό σου""",NEGATIVE,ANGER
Αν είσαι φτωχή κυοφορείς με ωάριο δικό σου ή της πλούσιας,NEGATIVE,ANGER
"το παιδί ""είναι της άλλης""",NEGATIVE,ANGER
